name,lat,lon,street,postcode,city,country,url,profile_url,tags,fidelity,note
FabLab Spinderihallerne,55.7137326,9.530676399999999,Spinderigade 11,7100,Vejle,DK,https://github.com/FabLab-Spinderihallerne,https://www.fablabs.io/labs/fablabspinderihallerne,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:466
FabLab University of Biskra,34.8453623,5.7479061,"University of Biskra, P.O Box 145",07000,Biskra,DZ,,https://www.fablabs.io/labs/fablabumkb,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3161
Fablab Boumerdes University,36.7628467,3.4760366,Incubator Boumerdes University,35000,Boumerdes,DZ,https://www.facebook.com/samir.lecheb.35,https://www.fablabs.io/labs/fablabofboumerdesuniversity,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3129
GreenTech Innovation,36.7548125,3.4556875,"Residence Rocher Noir, N: 17",35000,Boumerdes,DZ,,https://www.fablabs.io/labs/fablabgreentech,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2691
UC2 Smart FabLab,36.3570052,6.639028199999999,Constantine Algeria,25000,Constantine,DZ,,https://www.fablabs.io/labs/uc2smartfablab,3d-printing;electronics,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1620
Algeria Venture,36.7427561,2.9724196,Algeria Venture Parc Dounia Dely Brahim,16000,Dely Brahim,DZ,http://www.aventure.dz,https://www.fablabs.io/labs/algeriaventure,3d-printing;cnc;electronics;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2894
RUBI-FabLab,35.70639479175716,0.5827391448440661,Relizane University,48000,Relizane,DZ,,https://www.fablabs.io/labs/RUBI,3d-printing;cnc;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:3026
FabLab Indoamerica,-1.2743497,-78.65206309999999,Santa Rosa,,Ambato,EC,,https://www.fablabs.io/labs/fablabindoamrica,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2985
DROT LAB,-2.8963363,-78.9953625,Jose Joaquin de Olmedo Gonzalez Suarez,010104,Cuenca,EC,https://www.facebook.com/DrotEcuador/?ref=bookmarks,https://www.fablabs.io/labs/DROTLAB,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1505
FAB LAB UNIVERSIDAD CATOLICA DE CUENCA,-2.8854272,-79.00582450000002,Avenida de las Americas General Torres,,Cuenca,EC,https://www.ucacue.edu.ec/fablab/,https://www.fablabs.io/labs/fablabucacue,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:1876
Industrial FABLab UCUENCA,-2.902333800000001,-79.0051534,Gral. Escandon Campus Balzay,010201,Cuenca,EC,,https://www.fablabs.io/labs/ucuenca,3d-printing;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3021
AsiriLabs,-2.146667851316166,-79.96606879629519,Dentro de Campus ESPOL Prosperina,EC090112,Guayaquil,EC,http://www.asiri.ec ,https://www.fablabs.io/labs/asiri,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1502
FABLAB UTM,-1.0544602,-80.4516013,Av. Jose Maria Urbina Av. Che Guevara,130105,Portoviejo,EC,https://www.utm.edu.ec/emprendimiento/servicios-emprendimiento/fablab,https://www.fablabs.io/labs/fablabutm,3d-printing;laser,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:3114
1Bacteria Fab Lab,-0.2076827,-78.4920186,Quito Jose Tamayo N21-258 y Jeronimo Carrion,170517,Quito,EC,http://www.facebook.com/enpuntolaser,https://www.fablabs.io/labs/BacteriaLab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:678
CIDIIE,-0.198165400271365,-78.5044078682312,GAtto Sobral y GAspar de Carvajal S/N,170302,Quito,EC,https://www.facebook.com/photo/?fbid=101585872748964&set=a.101168316124053&locale=es_LA,https://www.fablabs.io/labs/cidiie,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2846
D-Lab USFQ,-0.1951464,-78.4360196,Diego de Robles USFQ,170901,Quito,EC,https://dlab.usfq.edu.ec/,https://www.fablabs.io/labs/usfqdlab,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2942
Fab Lab Ecuador,-0.2080407,-78.49121819999999,Jose Tamayo N 21- 258 Jeronimo Carrion,170523,Quito,EC,http://www.fablabecuador.org,https://www.fablabs.io/labs/fablabecuador,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:792
FabLab La Metro,-0.2129795,-78.48499939999999,Iberia Ladron de Guevara,,Quito,EC,http://www.lametro.edu.ec,https://www.fablabs.io/labs/fablablametro,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:926
FabLab UDLA,-0.1672623,-78.4726324,"UDLA Granados De los Granados, y esq,",170513,Quito,EC,https://www.udla.edu.ec/facultad-de-arquitectura-y-diseno/fablab/,https://www.fablabs.io/labs/fablabudla,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2757
FabLab ZOI,-0.1631963,-78.4764345,Av. Shyris Av.Rio Coca,170513,Quito,EC,http://www.zoi.ec,https://www.fablabs.io/labs/fablabzoi,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1151
Fablab EPN,-0.2103106,-78.48899689999999,Av. Ladron de Guevara,170525,Quito,EC,https://fablab.epn.edu.ec/,https://www.fablabs.io/labs/fablabepn,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3123
Mountain Lab,-0.167988,-78.47992590000001,"Isla Floreana e Isla San Cristobal, esquina",170501,Quito,EC,http://www.mountainlab.org,https://www.fablabs.io/labs/mountainlab,3d-printing;cnc;electronics,high,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:1392
UIDESERV.LAB,-0.246238057016844,-78.47394393167724,"Km. 3 AV. Simon Bolivar, Collacoto",,Quito,EC,,https://www.fablabs.io/labs/fablabUIDE,3d-printing;cnc;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:369
ESPOCH-FAB-LAB,-1.6650227,-78.6588786,Riobamba Panamericana Sur Km 1 1/2,060155,Riobamba,EC,http://www.espoch.edu.ec,https://www.fablabs.io/labs/espochfablab,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2241
FabLab UPEC,0.8056209000000001,-77.7338688,Av. Universitaria Antizana,040102,Tulcan,EC,https://fablab.upec.edu.ec/,https://www.fablabs.io/labs/fablabupec,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2940
FabLab YachayTech,0.4196657,-78.1898009,Hacienda San Elhoy Proyecto YACHAY,100160,Urcuqui,EC,https://yachaytech.edu.ec/,https://www.fablabs.io/labs/fablabyachay,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:946
FabLab Maadi STEM School,29.96365273820433,31.311387299128,Maadi,,-,EG,,https://www.fablabs.io/labs/maadistem,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2054
FabLab Stem School Assuit,27.1965514,31.07648429999995,,0201010382782,Al Hedaya,EG,http://fabacademy.org/,https://www.fablabs.io/labs/stemAssuitfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1954
Foundation for Future Production Engineering,31.2198037,29.93165759999999,210 Eldelta St. Sporting Area,,Alexandria,EG,http://www.fp-eg.org,https://www.fablabs.io/labs/fpeg,3d-printing;electronics;laser,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:724
Karakeeb Makerspace,31.2235346,29.9381932,298 Port Said St,21523,Alexandria,EG,https://fb.com/karakeeb.co,https://www.fablabs.io/labs/karakeeb,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:mini_fab_lab;idcode:1038
icealex,31.2275089,29.96396879999998,Ibrahim Sherif,,Alexandria,EG,http://icealex.com,https://www.fablabs.io/labs/icealex,cnc;electronics;laser,medium,source:fablabs.io;status:unknown;kind:mini_fab_lab;idcode:454
Fab Lab Beni Suef STEM School,29.066135,31.09942100000001,,,Beni Suef,EG,,https://www.fablabs.io/labs/fablabbenisuef,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2055
Fablab Beni Suef,29.0709455,31.1023348,,,Beni Suef,EG,https://www.facebook.com/OfficialFabLabBeniSuef/,https://www.fablabs.io/labs/benisuef18,3d-printing;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2075
Stem Alex Fab Lab,30.9010214,29.55160769999998,Burj Al Arab,00203,Burj Al Arab,EG,,https://www.fablabs.io/labs/stemalexfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2056
Fab Lab Egypt,29.9592179,31.25278179999998,Villa 35 - 100 St. - Near Al Horia Square Maadi,,Cairo,EG,http://fablabegypt.com,https://www.fablabs.io/labs/fablabegypt,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:13
Fab Lab in New Cairo (FLiNC),30.025623,31.45945289999997,"Plot No. 176, Second Sector, 5th District, off El-Teseen st Beside Dusit Thani Hotel, Giza Systems Building",11477,Cairo,EG,,https://www.fablabs.io/labs/fablabnewcairo,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:895
FabLab on wheels,30.02665143474926,31.46007301967779,"Cairo Giza Systems Plot 176, Second Sector S Teseen Cairo Governorate 11841 Egypt",11841,Cairo,EG,https://www.facebook.com/FabLabOnWheels/,https://www.fablabs.io/labs/fablabonwheels,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:2074
icecairo,30.0466563,31.24036990000002,"32 Sabri Abo Alam Street 1st floor, apartment 8, Downtown",11111,Cairo,EG,http://www.icecairo.com,https://www.fablabs.io/labs/icecairo,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:290
ElobourFabLab,30.2283182,31.4798657,El Obour City,13752,El Obour City,EG,,https://www.fablabs.io/labs/elobourfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2065
Fab Lab Elobour,30.2283408,31.47989480000001,El Obour City,13752,El Obour City,EG,,https://www.fablabs.io/labs/fablabelobour,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2066
Kalubya FabLaf,30.2283408,31.47989480000001,El Obour City,11828,El Obour City,EG,,https://www.fablabs.io/labs/kalubyafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2071
kalubyaFaLab,30.2283408,31.47989480000001,El Obour City,,El Obour City,EG,,https://www.fablabs.io/labs/fablabkalubya,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2072
Dakahlia fablab,31.4412725,31.53641990000006,/ / /,,Gamasa,EG,,https://www.fablabs.io/labs/Dakahliadakahliafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2038
kfs FAB LAB,31.1061428,30.94071380000003,Kafr El-Shaikh,330115,Kafr El-Shaikh,EG,,https://www.fablabs.io/labs/kfsfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1747
FabLabLuxor,25.6877424,32.6395612,Luxor,,Luxor,EG,,https://www.fablabs.io/labs/fablabluxor,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2053
ASSIUT STEM FAB LAB,27.1857515,31.07275189999996,,,Manqabad,EG,,https://www.fablabs.io/labs/assiutstemfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1191
Fab Lab Minya,28.10069370310756,30.75261284633484,44 Ragheb Street 44 Ragheb Street,61512,Minya,EG,https://www.facebook.com/FabLabMinya,https://www.fablabs.io/labs/fablabminya,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1697
Fab Lab AUC,30.01916118234118,31.49858854364925,"South Teseen, AUC School of Science and Engineering",,New Cairo,EG,https://www.fablabauc.org/,https://www.fablabs.io/labs/fablabauc,3d-printing;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1507
fablab menofia,30.4390852,30.96717590000003,Sirs Al Layyanah,,Sirs Al Layyanah,EG,,https://www.fablabs.io/labs/fablabmenofia,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2052
menofia fablab,30.4390852,30.96717590000003,Sirs Al Layyanah,33511,Sirs Al Layyanah,EG,,https://www.fablabs.io/labs/menofiafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1952
FabLab 10Th City,30.2805578,31.76029010000002,"26, Th Of Ramadan City, Ash Sharqiyah, Egypt,",,The 10th of Ramadan,EG,https://www.facebook.com/FabLab10ThCity/,https://www.fablabs.io/labs/fablab10thcity,3d-printing;electronics;laser,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1057
Sharkia FAB LAB,30.7326853,31.71956469999998,Sharkia stem school - Sharkia - Zeraa field,02,Zagazig,EG,,https://www.fablabs.io/labs/SharkiaFABLAB,cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1956
RED SEA STEM,27.2905548,33.73112530000003,- - 13,002065,hurghada,EG,,https://www.fablabs.io/labs/redseafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1955
fab lab ismailia,30.62140538070668,32.22886522084355,complex education,,ismailia,EG,,https://www.fablabs.io/labs/fablabismailia,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:1953
Gharbiya Fab Lab,30.7709949,31.01834970000004,"Kafr Abou Dawoud, Tanta, Gharbia Governorate, Egypt",31511,tanta - algharbiya - egypt,EG,https://www.facebook.com/fablab.gharbiya,https://www.fablabs.io/labs/gharbiyafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1951
FAB DE FAB,40.4935236,-3.875726799999938,Las Rozas de Madrid,,-,ES,http://fabdefab.com/,https://www.fablabs.io/labs/fabdefab,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:1949
FabLab ETSAC Coruna,43.3281241,-8.4089456,"Rua da Fraga, s/n Campus da Zapateira.",15071,A Coruna,ES,https://etsa.udc.es/web/,https://www.fablabs.io/labs/fablabetsac,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2968
FAB LAB FOLGUERAVICENT,39.50108960000001,-0.354898999999932,"Avinguda Divi Mestre, 14",46120,Alboraia,ES,http://www.folgueravicent.com,https://www.fablabs.io/labs/fablabfolgueravicent,3d-printing;cnc,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1983
Oceanonaranja FabLab,39.499117,-0.3364559,"Calle Botiguers, 5 Poligono 3",46120,Alboraia,ES,http://www.oceanonaranja/fablab.com,https://www.fablabs.io/labs/oceanonaranjafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1434
FabLab Xtrene,38.678593,-6.4194992,"Calle Rafael Alberti, s/n Edificio Zona Joven",06200,Almendralejo,ES,http://www.xtrene.com,https://www.fablabs.io/labs/fablabXtrene,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1235
Fab Lab Terres de l'Ebre,40.7108488,0.5800839999999421,"Avinguda Sant Carles de la Rapita, 43",43870,Amposta,ES,,https://www.fablabs.io/labs/fablabte,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1631
LURLAB Ataun,42.97916304953075,-2.181553770114144,San Gregorio auzoa 3 Bikario Etxea eraikina,20211,Ataun,ES,https://www.lurlab.org,https://www.fablabs.io/labs/lurlabataun,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2749
Fablab Badajoz,38.88418619999999,-7.0030056,Escuela de Ingenierias Industriales,06006,Badajoz,ES,http://www.fablabadajoz.com,https://www.fablabs.io/labs/fablabadajoz,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2345
(re)MADE Makerspace Barcelona,41.41723400000001,2.18974,Carrer Espronceda 326 Nave 11,08027,Barcelona,ES,https://www.made-bcn.org,https://www.fablabs.io/labs/mademakerspacebarcelona,3d-printing;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:225
Barcelona Mobility LAB,41.4333839,2.20027779999998,Passatge del Torrent de l'Estadella torrent estadella 56,08030,Barcelona,ES,http://www.barcelona-mobility.com,https://www.fablabs.io/labs/bcnmobility,3d-printing;cnc;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1490
Fab Lab Barcelona,41.3966593,2.194428700000003,"Carrer de Pujades, 102",08005,Barcelona,ES,http://fablabbcn.org,https://www.fablabs.io/labs/fablabbcn,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:142
Green Fab Lab,41.4468819,2.130427000000054,Cerdanyola Valldaura,08031,Barcelona,ES,http://www.valldaura.net/,https://www.fablabs.io/labs/greenfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:141
LSCongres,41.42587899999999,2.182028299999956,"Carrer del Cardenal Tedeschini, 50",08027,Barcelona,ES,,https://www.fablabs.io/labs/lscongres,3d-printing;cnc;electronics;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2164
Makers Zone BCN Coworking,41.3873974,2.168568,"Carrer de la Mare de Deu del Remei, 25",08004,Barcelona,ES,https://mzbcn.es,https://www.fablabs.io/labs/makerszonebarcelona,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2960
Soko Lab,41.4243501,2.188874199999986,Barcelona C,08027,Barcelona,ES,http://soko.tech,https://www.fablabs.io/labs/sokolab,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1074
FabLab USAL,40.3850332,-5.7608358,"Avda. Fernando Ballesteros, num. 2",37700,Bejar - Salamanca,ES,https://fablab.usal.es/actividades/#bejar,https://www.fablabs.io/labs/fablabusalbejar,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2795
Bilbao Fab Lab - Espacio Open,43.2691754,-2.9626761,"Deustuibarra, 70A, 1o",48014,Bilbao,ES,https://espacioopen.com/,https://www.fablabs.io/labs/bilbaofablab,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1356
Deusto FabLab,43.2715146,-2.9378078,"Avda. Universidades, 24",48007,Bilbao,ES,http://deusto.es/fablab,https://www.fablabs.io/labs/deustofablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:409
Fab Lab Madrid CEU,40.40016,-3.83506,"Escuela Politecnica Superior , Universidad CEU Campus de Monteprincipe",28925,Boadilla del Monte,ES,https://fablabmadridceu.com,https://www.fablabs.io/labs/fablabmadridceu,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:corona;kind:fab_lab;idcode:285
FabLab Burgos,42.334564,-3.70779379999999,Calle Doctor Jose Luis Santamaria s/n,09001,Burgos,ES,http://www.fablabburgos.com,https://www.fablabs.io/labs/fablabburgos,3d-printing;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1379
Smart Open Lab,39.478698,-6.341574899999999,Escuela Politecnica Avd. Universidad s/n,10003,Caceres,ES,http://www.smartopenlab.com,https://www.fablabs.io/labs/smartopenlab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:720
Pyrenees Research Laboratory,42.5774755,0.8523545000000461,Toirigo Youth Camp,25528,Caldes de Boi,ES,http://implica.org/,https://www.fablabs.io/labs/pyreneeslab,,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:1041
SEDI-Cup-ct,37.6017217069246,-0.97947090667651,"Calle sor Francisca Almendariz, s/n",30202,Cartagena,ES,http://www.sedicupct-fablab.upct.es/,https://www.fablabs.io/labs/sedicupct,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2191
Fab Lab Castelldefels,41.2760021,1.9887942,"PMT-UPC, RDIT Building of.115 C/Esteve Terradas, 1",08860,Castelldefels,ES,https://www.fablabs.io/labs/Fablabcastelldefels,https://www.fablabs.io/labs/Fablabcastelldefels,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:810
ESPAITEC FABLAB,39.9935786,-0.07316389999999999,"Edificio ESPAITEC1, Avda Sos Baynat,",12071,Castello de la Plana,ES,https://www.fablab.uji.es,https://www.fablabs.io/labs/espaitecfablab,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2221
FABLAB CASTELLO,39.9823751,-0.034746000000041,"Placa de Fadrell, 1",12003,Castello de la Plana,ES,https://fablab.easdcastello.org,https://www.fablabs.io/labs/fablabcastello,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1972
Madrid Rural Lab Chinchon,40.139286,-3.427587,Calle de los Huertos 36,28370,Chinchon,ES,https://www.aracove.com/madrid-rural-lab-chinchon/,https://www.fablabs.io/labs/madlab,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2956
Fab Lab Cordoba,37.8907626,-4.77316129999997,Axerquia Norte,,Cordoba,ES,,https://www.fablabs.io/labs/fablabcordoba,3d-printing;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:485
FabLab Cuenca,40.0675503,-2.1333592,Calle Julio Larranaga 6 Local,16004,Cuenca,ES,http://www.fablabcuenca.com/,https://www.fablabs.io/labs/fablabcuenca,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:923
Fablab Itinerante,40.0675503,-2.1333592,"Calle Julio Larranaga, No6",16004,Cuenca,ES,https://www.fablabcuenca.com/fablab-itinerante,https://www.fablabs.io/labs/fablabitinerante,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:3044
fablabDONOSTIA,43.3119185,-2.010285399999929,"Escuela Tecnica Superior de Arquitectura. Onati plaza, 2",20018,Donostia-San Sebastian,ES,http://www.ehu.eus/ehusfera/fablabdonostia/,https://www.fablabs.io/labs/fablabdonostia,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1347
FabLabNomads,36.1112343,-5.7098699,"Oasis NorteSur Carretera Nacional 340, 70KM",11380,Facinas,ES,https://www.facebook.com/fablabnomads,https://www.fablabs.io/labs/FabLabNomads,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:2396
Fablab Gijon,43.5082886,-5.690640999999999,"Calle de Benjamin Franklin, 415 3",33211,Gijon,ES,https://www.fablabgijon.es/,https://www.fablabs.io/labs/fablabgijon,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2415
fabLAB Asturias,43.5243559,-5.6126434,LABoral Centro de Arte y Creacion Industrial Los Prados 121,33394,Gijon,ES,https://laboralcentrodearte.org/es/recursos/fablab/,https://www.fablabs.io/labs/fablabasturias,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:70
Bibliomaker Educacion,37.192712,-3.599504899999999,"Facultad de Ciencias de la Educacion, Campus Universitario Cartuja, s/n, 18071 Granada",18071,Granada,ES,https://blogs.ugr.es/makeredu/,https://www.fablabs.io/labs/bibliomaker,3d-printing;electronics,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2737
fablabimagen,37.1955133,-3.626995,"Facultad de Bellas Artes C. Periodista Eugenio Selles, s/n.",18071,Granada,ES,https://bellasartes.ugr.es/facultad/presentacion/aulas-espacios/laboratorio-imagen,https://www.fablabs.io/labs/fablabimagen,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1694
3DWorld_Huesca,42.1318616,-0.4077765,Alcalde JA Llanas 21 1 D,22004,Huesca,ES,,https://www.fablabs.io/labs/3dworldhuesca,3d-printing,medium,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:3012
FABLAB UJAEN,37.7872781,-3.775328299999955,Campus Las Lagunillas,23071,Jaen,ES,https://fablab-ujaen.webnode.es/,https://www.fablabs.io/labs/fablabujaen,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2061
FabLab Jerez - El Altillo School,36.70516505419118,-6.122736384130803,Calle de Santiago de Chile S/N,11407,Jerez de la Frontera,ES,https://www.fablabjerez.org,https://www.fablabs.io/labs/fablabjerez,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1973
Fab Lab Lleida,41.623023,0.6258636000000021,,,Lerida,ES,http://www.fablablleida.org,https://www.fablabs.io/labs/fablablleida,3d-printing;cnc;electronics;laser,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:776
Fab Lab Extremadura,38.4429436,-6.3604544,Crta. Paraje La Nava s/n,06230,Los Santos de Maimona,ES,,https://www.fablabs.io/labs/fablabextremadura,3d-printing,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:384
